 # DUMP format #2, bez=mcbxh.1r1       , number of particles=           2
 # dump period=           1 , first turn=           1 , last turn=          -1
 # ID turn s[m] x[mm] xp[mrad] y[mm] yp[mrad] z[mm] dE/E[1] ktrack
        2       65  13359.13123  5.644203820E+00 -9.992212412E-02 -1.095271922E+00 -9.408491445E-02  1.214878475E+02  1.888157278E-04       11
        1       65  26629.04120 -3.141433682E+00  2.079458624E-01 -1.133862358E+01 -1.808787386E-01  3.601807612E+00  2.709403243E-04       11
        2       65  26629.04120  7.240160121E+00 -5.366508551E-01 -5.411150607E+00 -9.141378846E-02  1.207181300E+02  1.888157278E-04       11
        1       66     29.84200  1.139663883E+00 -9.837602558E-04  1.607144584E+01  1.158368917E+00  3.594298795E+00  2.709328264E-04       11
        2       66     29.84200 -5.969527749E+00  1.009537799E-01  7.679282659E+00  5.534034201E-01  1.207147668E+02  1.888082305E-04       11
        1       66  13359.13123  4.416610374E+00 -7.017101845E-02 -6.160631033E+00 -4.544069721E-01  2.454255664E+00  2.717499711E-04       11
        2       66  13359.13123 -2.020220753E+00  2.045304686E-02 -7.979701072E-01 -7.070354274E-02  1.198888377E+02  2.188899450E-04       11
        1       66  26629.04120 -8.415665759E+00  5.953356741E-01 -5.860082420E-02 -4.878023843E-03  1.351065025E+00  2.717499711E-04       11
        2       66  26629.04120 -4.695442468E+00  3.212276638E-01 -2.486299827E+00 -4.618347593E-02  1.189978677E+02  2.188899450E-04       11
        1       67     29.84200  5.282787503E+00 -7.369028959E-02  4.328279994E-01  2.696180364E-02  1.349288131E+00  2.717424711E-04       11
        2       67     29.84200  2.309765587E+00 -2.041954990E-02  3.599440831E+00  2.585291632E-01  1.189970772E+02  2.188824454E-04       11
        1       67  13359.13123  9.550497557E+00 -1.571052021E-01  1.121219678E+01  7.947949631E-01  1.966828796E-01  2.718889221E-04       11
        2       67  13359.13123  5.743409801E+00 -9.183808097E-02  3.052438516E+00  2.058689081E-01  1.180432887E+02  2.486726185E-04       11
        1       67  26629.04120  7.753431839E+00 -5.707847138E-01  1.147640958E+00  1.957625394E-03 -9.130725039E-01  2.718889221E-04       11
        2       67  26629.04120 -5.303867728E+00  3.711537418E-01 -2.660741414E+00 -5.155649838E-02  1.170311641E+02  2.486726185E-04       11
        1       68     29.84200 -6.166316319E+00  9.986708230E-02 -1.937889590E+00 -1.359076444E-01 -9.150087743E-01  2.718814201E-04       11
        2       68     29.84200  3.093188218E+00 -4.083776385E-02  3.686518986E+00  2.667406557E-01  1.170301388E+02  2.486651167E-04       11
        1       68  13359.13123 -1.720428485E+00  1.181503768E-02 -2.491898381E+00 -1.984921776E-01 -2.051805017E+00  2.713521329E-04       11
        2       68  13359.13123  7.469738148E+00 -1.262311923E-01 -6.293256831E-01 -6.061794370E-02  1.159504617E+02  2.781152582E-04       11
        1       68  26629.04120  9.791337992E-01 -8.911138344E-02 -1.127478984E+01 -1.815253012E-01 -3.159992973E+00  2.713521329E-04       11
        2       68  26629.04120  6.961727883E+00 -5.150718102E-01 -5.450221926E+00 -9.234659059E-02  1.148119024E+02  2.781152582E-04       11
        1       69     29.84200 -1.771087030E+00  4.297177576E-02  1.588721614E+01  1.146225173E+00 -3.167266452E+00  2.713446289E-04       11
        2       69     29.84200 -5.686528151E+00  9.455017584E-02  7.712772560E+00  5.560555261E-01  1.148086875E+02  2.781077543E-04       11
        1       69  13359.13123  1.500101259E+00 -2.659996888E-02 -8.076038105E+00 -5.931977758E-01 -4.305795497E+00  2.701429403E-04       11
        2       69  13359.13123 -1.467988931E+00  1.003059054E-02 -1.371518370E+00 -1.121999018E-01  1.136091249E+02  3.071649528E-04       11
        1       69  26629.04120 -1.005015250E+01  7.113647156E-01 -1.709851981E+00 -2.918561803E-02 -5.403966972E+00  2.701429403E-04       11
        2       69  26629.04120 -1.560614647E+00  9.481229200E-02 -2.895068579E+00 -5.216683367E-02  1.123529703E+02  3.071649528E-04       11
        1       70     29.84200  6.332267475E+00 -8.698556414E-02  2.807008928E+00  1.976760203E-01 -5.406736189E+00  2.701354344E-04       11
        2       70     29.84200  7.146036819E-02  1.397000671E-02  4.188231112E+00  3.008399250E-01  1.123525280E+02  3.071574467E-04       11
        1       70  13359.13123  1.032051619E+01 -1.660353229E-01  1.051564777E+01  7.456634903E-01 -6.552603873E+00  2.682667223E-04       11
        2       70  13359.13123  3.526714370E+00 -5.806129470E-02  2.852527869E+00  1.917228972E-01  1.110318202E+02  3.357701148E-04       11
        1       70  26629.04120  4.785098618E+00 -3.554063213E-01  2.486481720E+00  2.322408763E-02 -7.645542031E+00  2.682667223E-04       11
        2       70  26629.04120 -7.304499559E+00  5.142337263E-01 -2.325285548E+00 -4.623444634E-02  1.096596804E+02  3.357701148E-04       11
        1       71     29.84200 -3.988616250E+00  6.501744632E-02 -3.772133218E+00 -2.688815215E-01 -7.646618969E+00  2.682592144E-04       11
        2       71     29.84200  4.440856978E+00 -5.957260833E-02  3.225739317E+00  2.333400901E-01  1.096581079E+02  3.357626064E-04       11
        1       71  13359.13123  6.595657965E-01 -2.571109846E-02  1.653632604E-02 -1.785114138E-02 -8.764896220E+00  2.657256824E-04       11
        2       71  13359.13123  8.574174072E+00 -1.409418113E-01 -8.822360494E-02 -2.167152868E-02  1.082115936E+02  3.638741373E-04       11
        1       71  26629.04120  4.908961745E+00 -3.716548575E-01 -1.070923448E+01 -1.744923508E-01 -9.850123525E+00  2.657256824E-04       11
        2       71  26629.04120  5.268997253E+00 -3.916858117E-01 -5.368105545E+00 -9.144321271E-02  1.067195045E+02  3.638741373E-04       11
        1       72     29.84200 -4.502573352E+00  8.314001217E-02  1.499897539E+01  1.083256182E+00 -9.857442711E+00  2.657181725E-04       11
        2       72     29.84200 -4.412848932E+00  7.339995222E-02  7.575151007E+00  5.463680238E-01  1.067170222E+02  3.638666267E-04       11
        1       72  13359.13123 -1.110117268E+00  1.130053764E-02 -9.408272989E+00 -6.901532000E-01 -1.097119980E+01  2.625282816E-04       11
        2       72  13359.13123 -4.239042364E-02 -1.318838702E-02 -1.847356729E+00 -1.467024707E-01  1.051597518E+02  3.914152575E-04       11
        1       72  26629.04120 -1.008660564E+01  7.120020755E-01 -3.462187110E+00 -5.545456139E-02 -1.203972732E+01  2.625282816E-04       11
        2       72  26629.04120  1.719567771E+00 -1.414347362E-01 -3.356206067E+00 -5.902525018E-02  1.035549221E+02  3.914152575E-04       11
        1       73     29.84200  6.241849486E+00 -8.280104694E-02  5.299049039E+00  3.771943756E-01 -1.204303522E+01  2.625207698E-04       11
        2       73     29.84200 -2.233095266E+00  4.844989188E-02  4.846008874E+00  3.481828650E-01  1.035542032E+02  3.914077448E-04       11
        1       73  13359.13123  9.953750283E+00 -1.577503914E-01  9.145722328E+00  6.478705173E-01 -1.315347825E+01  2.586842480E-04       11
        2       73  13359.13123  1.335990275E+00 -2.563271516E-02  2.504886196E+00  1.669143069E-01  1.018825739E+02  4.183330879E-04       11
        1       73  26629.04120  9.118291594E-01 -7.540489835E-02  3.414090691E+00  3.856024003E-02 -1.420464931E+01  2.586842480E-04       11
        2       73  26629.04120 -8.101136983E+00  5.701822591E-01 -2.057233068E+00 -4.186358434E-02  1.001687435E+02  4.183330879E-04       11
        1       74     29.84200 -1.207561622E+00  2.192751539E-02 -5.008019031E+00 -3.589169318E-01 -1.420532580E+01  2.586767342E-04       11
        2       74     29.84200  4.918866269E+00 -6.470402541E-02  2.864480106E+00  2.070674151E-01  1.001669471E+02  4.183255729E-04       11
        1       74  13359.13123  3.517437847E+00 -6.947181224E-02  2.582307942E+00  1.672340270E-01 -1.528233895E+01  2.542037539E-04       11
        2       74  13359.13123  8.854869513E+00 -1.428990936E-01  4.938934657E-01  2.029043209E-02  9.837468432E+01  4.445626691E-04       11
        1       74  26629.04120  7.879609506E+00 -5.844531685E-01 -9.667148788E+00 -1.600937228E-01 -1.632044054E+01  2.542037539E-04       11
        2       74  26629.04120  2.595828792E+00 -1.979856136E-01 -5.178095445E+00 -8.889095716E-02  9.655057531E+01  4.445626691E-04       11
        1       75     29.84200 -6.521553520E+00  1.117035087E-01  1.344619206E+01  9.722599915E-01 -1.632768705E+01  2.541962381E-04       11
        2       75     29.84200 -2.466883088E+00  4.261271573E-02  7.286155373E+00  5.257546385E-01  9.654890596E+01  4.445551520E-04       11
        1       75  13359.13123 -2.886447941E+00  3.586987815E-02 -1.012860003E+01 -7.431614241E-01 -1.739264709E+01  2.490986178E-04       11
        2       75  13359.13123  1.927010058E+00 -4.394445485E-02 -2.209823775E+00 -1.730682980E-01  9.465550517E+01  4.700342681E-04       11
        1       75  26629.04120 -8.493713319E+00  5.953955084E-01 -5.254378451E+00 -8.276441922E-02 -1.840717619E+01  2.490986178E-04       11
        2       75  26629.04120  4.545683818E+00 -3.443896993E-01 -3.841107349E+00 -6.632371284E-02  9.272515356E+01  4.700342681E-04       11
        1       76     29.84200  5.013105589E+00 -6.173419267E-02  7.822145836E+00  5.592624139E-01 -1.841058703E+01  2.490911001E-04       11
        2       76     29.84200 -4.185381934E+00  7.682574113E-02  5.532474058E+00  3.976506352E-01  9.272365394E+01  4.700267487E-04       11
        1       76  13359.13123  8.477715402E+00 -1.332139034E-01  7.185316088E+00  5.073541322E-01 -1.945829353E+01  2.433833843E-04       11
        2       76  13359.13123 -4.504299402E-01 -7.313328649E-05  2.039175707E+00  1.335698888E-01  9.072409669E+01  4.946788946E-04       11
        1       76  26629.04120 -3.139386904E+00  2.166274950E-01  3.907189536E+00  4.755711197E-02 -2.044453943E+01  2.433833843E-04       11
        2       76  26629.04120 -7.656028922E+00  5.365789003E-01 -1.866289652E+00 -3.861164371E-02  8.869426845E+01  4.946788946E-04       11
        1       77     29.84200  1.652507931E+00 -2.122560360E-02 -5.615952556E+00 -4.038397547E-01 -2.044559482E+01  2.433758646E-04       11
        2       77     29.84200  4.517342793E+00 -5.650568135E-02  2.615176760E+00  1.888338370E-01  8.869274250E+01  4.946713731E-04       11
        1       77  13359.13123  6.320920801E+00 -1.112760707E-01  5.087234667E+00  3.482264385E-01 -2.146038898E+01  2.370755282E-04       11
        2       77  13359.13123  8.332943846E+00 -1.328693245E-01  1.076859268E+00  6.236845057E-02  8.658347360E+01  5.184252981E-04       11
        1       77  26629.04120  9.274865706E+00 -6.833169089E-01 -8.220730628E+00 -1.393617676E-01 -2.242797826E+01  2.370755282E-04       11
        2       77  26629.04120 -4.876148454E-01  2.476820793E-02 -4.899146118E+00 -8.496090125E-02  8.445568608E+01  5.184252981E-04       11
        1       78     29.84200 -7.406389764E+00  1.226263619E-01  1.133431774E+01  8.207974512E-01 -2.243443203E+01  2.370680066E-04       11
        2       78     29.84200 -2.604054543E-01  8.627660900E-03  6.873603077E+00  4.962102847E-01  8.445445424E+01  5.184177745E-04       11
        1       78  13359.13123 -3.446514231E+00  4.172331818E-02 -1.024868462E+01 -7.530005120E-01 -2.342605308E+01  2.301892927E-04       11
        2       78  13359.13123  4.056024643E+00 -7.627550640E-02 -2.442380206E+00 -1.900899263E-01  8.225315885E+01  5.411985279E-04       11
        1       78  26629.04120 -5.472545168E+00  3.763814172E-01 -7.001572723E+00 -1.097993264E-01 -2.436355276E+01  2.301892927E-04       11
        2       78  26629.04120  6.431836246E+00 -4.791917091E-01 -4.317610918E+00 -7.357331293E-02  8.002813340E+01  5.411985279E-04       11
        1       79     29.84200  2.808139909E+00 -2.671659476E-02  1.025828764E+01  7.353483810E-01 -2.436709895E+01  2.301817692E-04       11
        2       79     29.84200 -5.451280034E+00  9.428724862E-02  6.202358402E+00  4.459777337E-01  8.002578730E+01  5.411910021E-04       11
        1       79  13359.13123  6.080419924E+00 -9.568788249E-02  4.788081049E+00  3.351573736E-01 -2.532835981E+01  2.227440136E-04       11
        2       79  13359.13123 -1.541365016E+00  1.452222436E-02  1.486176253E+00  9.389550497E-02  7.772983462E+01  5.629235725E-04       11
        1       79  26629.04120 -6.686867359E+00  4.715020851E-01  3.978073252E+00  5.031091411E-02 -2.622864163E+01  2.227440136E-04       11
        2       79  26629.04120 -6.113426914E+00  4.241072538E-01 -1.764267038E+00 -3.667953753E-02  7.541771980E+01  5.629235725E-04       11
        1       80     29.84200  4.107315069E+00 -5.706397086E-02 -5.618506124E+00 -4.052138649E-01 -2.623063611E+01  2.227364882E-04       11
        2       80     29.84200  3.354195986E+00 -3.715765918E-02  2.493158579E+00  1.797601640E-01  7.541680631E+01  5.629160445E-04       11
        1       80  13359.13123  8.596255159E+00 -1.440126431E-01  7.387802874E+00  5.147415933E-01 -2.716293314E+01  2.147629232E-04       11
        2       80  13359.13123  7.123519203E+00 -1.129816776E-01  1.617901755E+00  1.014757864E-01  7.302671520E+01  5.835272806E-04       11
        1       80  26629.04120  8.797049704E+00 -6.470526100E-01 -6.481751895E+00 -1.139315198E-01 -2.803792409E+01  2.147629232E-04       11
        2       80  26629.04120 -3.430304264E+00  2.367775725E-01 -4.552159880E+00 -7.995140612E-02  7.063104440E+01  5.835272806E-04       11
        1       81     29.84200 -6.962521848E+00  1.133487487E-01  8.824505911E+00  6.404485787E-01 -2.804262917E+01  2.147553959E-04       11
        2       81     29.84200  1.812702512E+00 -2.250186626E-02  6.368152839E+00  4.599330782E-01  7.062975102E+01  5.835197504E-04       11
        1       81  13359.13123 -2.659475564E+00  2.729845152E-02 -9.796822671E+00 -7.216282167E-01 -2.893731723E+01  2.062627746E-04       11
        2       81  13359.13123  6.000803063E+00 -1.049680037E-01 -2.528142946E+00 -1.965353566E-01  6.815679166E+01  6.029341267E-04       11
        1       81  26629.04120 -1.474812172E+00  8.772647399E-02 -8.591008192E+00 -1.347957500E-01 -2.977688726E+01  2.062627746E-04       11
        2       81  26629.04120  7.098308130E+00 -5.258730334E-01 -4.753280492E+00 -8.028172469E-02  6.567634853E+01  6.029341267E-04       11
        1       82     29.84200 -4.194582419E-02  1.696431219E-02  1.245143706E+01  8.941605332E-01 -2.978121448E+01  2.062552454E-04       11
        2       82     29.84200 -5.843907834E+00  9.828828227E-02  6.810011959E+00  4.898717841E-01  6.567353310E+01  6.029265944E-04       11
        1       82  13359.13123  3.129063664E+00 -5.092768721E-02  2.155371717E+00  1.457615860E-01 -3.063679007E+01  1.972667264E-04       11
        2       82  13359.13123 -1.788192444E+00  1.623895267E-02  8.744492806E-01  4.993704143E-02  6.312182674E+01  6.210683902E-04       11
        1       82  26629.04120 -9.181324276E+00  6.497547515E-01  3.656374041E+00  4.715027318E-02 -3.143207412E+01  1.972667264E-04       11
        2       82  26629.04120 -3.752761407E+00  2.531150777E-01 -1.763590818E+00 -3.627615262E-02  6.056934321E+01  6.210683902E-04       11
        1       83     29.84200  5.776744273E+00 -8.003823725E-02 -5.064462748E+00 -3.664718259E-01 -3.143497200E+01  1.972591952E-04       11
        2       83     29.84200  1.638439274E+00 -1.010236507E-02  2.514698830E+00  1.810343620E-01  6.056903759E+01  6.210608558E-04       11
        1       83  13359.13123  9.988954088E+00 -1.626002606E-01  9.322103516E+00  6.550546302E-01 -3.226424847E+01  1.878021960E-04       11
        2       83  13359.13123  5.413177585E+00 -8.630554489E-02  2.077099623E+00  1.347319576E-01  5.794156211E+01  6.378612044E-04       11
        1       83  26629.04120  6.552196115E+00 -4.835878067E-01 -4.586619149E+00 -8.581490730E-02 -3.302657369E+01  1.878021960E-04       11
        2       83  26629.04120 -5.805649820E+00  4.073143343E-01 -4.157309713E+00 -7.414963792E-02  5.532174957E+01  6.378612044E-04       11
        1       84     29.84200 -5.281653315E+00  8.565786911E-02  6.112513421E+00  4.452915174E-01 -3.302903694E+01  1.877946629E-04       11
        2       84     29.84200  3.451950188E+00 -4.627143887E-02  5.799400115E+00  4.190442312E-01  5.532009628E+01  6.378536678E-04       11
        1       84  13359.13123 -6.848463020E-01 -4.593620189E-03 -8.804542994E+00 -6.512281609E-01 -3.380617401E+01  1.778890352E-04       11
        2       84  13359.13123  7.511774912E+00 -1.263711957E-01 -2.453388049E+00 -1.914015538E-01  5.262070018E+01  6.532428088E-04       11
        1       84  26629.04120  2.816334882E+00 -2.212797674E-01 -9.898431813E+00 -1.558049002E-01 -3.452943186E+01  1.778890352E-04       11
        2       84  26629.04120  6.508467214E+00 -4.819857385E-01 -5.118836054E+00 -8.600419291E-02  4.993258618E+01  6.532428088E-04       11
        1       85     29.84200 -3.052082048E+00  6.192550955E-02  1.422989993E+01  1.023269920E+00 -3.453546141E+01  1.778815002E-04       11
        2       85     29.84200 -5.348013785E+00  8.886868995E-02  7.314290571E+00  5.263652469E-01  4.992984448E+01  6.532352702E-04       11
        1       85  13359.13123  1.512125031E-01 -6.881682952E-03 -5.067748288E-01 -4.601451122E-02 -3.526987175E+01  1.675524922E-04       11
        2       85  13359.13123 -1.200346933E+00  5.518380855E-03  2.305012602E-01  3.594395190E-03  4.717166754E+01  6.671443587E-04       11
        1       85  26629.04120 -1.023443815E+01  7.236981729E-01  2.968335867E+00  3.834083747E-02 -3.594307814E+01  1.675524922E-04       11
        2       85  26629.04120 -9.401070409E-01  5.008645323E-02 -1.872991948E+00 -3.755204209E-02  4.442865651E+01  6.671443587E-04       11
        1       86     29.84200  6.404593035E+00 -8.671506482E-02 -3.998463499E+00 -2.907391999E-01 -3.594623507E+01  1.675449553E-04       11
        2       86     29.84200 -3.657331588E-01  2.053842459E-02  2.691003556E+00  1.934773581E-01  4.442861871E+01  6.671368180E-04       11
        1       86  13359.13123  1.028052921E+01 -1.642103372E-01  1.072825370E+01  7.574383473E-01 -3.665202426E+01  1.568231666E-04       11
        2       86  13359.13123  3.441946627E+00 -5.654654047E-02  2.423171142E+00  1.598787473E-01  4.161433054E+01  6.795082472E-04       11
        1       86  26629.04120  3.016305456E+00 -2.275224497E-01 -2.675676996E+00 -5.708757489E-02 -3.728448627E+01  1.568231666E-04       11
        2       86  26629.04120 -7.346886818E+00  5.172691046E-01 -3.732940945E+00 -6.781839295E-02  3.882208869E+01  6.795082472E-04       11
        1       87     29.84200 -2.716879095E+00  4.528982207E-02  3.399472712E+00  2.497951132E-01 -3.728513590E+01  1.568156277E-04       11
        2       87     29.84200  4.475342326E+00 -6.010252481E-02  5.194126279E+00  3.754642628E-01  3.882010621E+01  6.795007044E-04       11
        1       87  13359.13123  2.069091923E+00 -4.742844949E-02 -7.302760601E+00 -5.439459398E-01 -3.792862905E+01  1.457243306E-04       11
        2       87  13359.13123  8.440797269E+00 -1.384845970E-01 -2.212290193E+00 -1.742566667E-01  3.594850843E+01  6.902778823E-04       11
        1       87  26629.04120  6.578802938E+00 -4.914723192E-01 -1.081101114E+01 -1.710493764E-01 -3.851982319E+01  1.457243306E-04       11
        2       87  26629.04120  4.844238430E+00 -3.608185934E-01 -5.391222364E+00 -9.038818258E-02  3.310818824E+01  6.902778823E-04       11
        1       88     29.84200 -5.647478282E+00  9.962972880E-02  1.543812599E+01  1.111410438E+00 -3.852804879E+01  1.457167898E-04       11
        2       88     29.84200 -4.101991496E+00  6.836265541E-02  7.682971014E+00  5.531324433E-01  3.310589262E+01  6.902703374E-04       11
        1       88  13359.13123 -2.251561247E+00  2.757225728E-02 -3.025803657E+00 -2.277609569E-01 -3.912807131E+01  1.342815522E-04       11
        2       88  13359.13123  7.841079600E-02 -1.522877537E-02 -4.193912293E-01 -4.324506949E-02  3.019786791E+01  6.993997451E-04       11
        1       88  26629.04120 -9.638041947E+00  6.787346245E-01  1.927845581E+00  2.397207043E-02 -3.966448205E+01  1.342815522E-04       11
        2       88  26629.04120  1.917562868E+00 -1.556489375E-01 -2.093317312E+00 -4.053627036E-02  2.732123002E+01  6.993997451E-04       11
        1       89     29.84200  5.868005769E+00 -7.582019317E-02 -2.447022702E+00 -1.798421013E-01 -3.966699966E+01  1.342740095E-04       11
        2       89     29.84200 -2.370899833E+00  5.043605863E-02  3.022294681E+00  2.171166109E-01  2.732096816E+01  6.993921982E-04       11
        1       89  13359.13123  9.394197273E+00 -1.482490060E-01  1.146944456E+01  8.119765470E-01 -4.023066397E+01  1.225281427E-04       11
        2       89  13359.13123  1.482456895E+00 -2.774890819E-02  2.636861851E+00  1.755225743E-01  2.437716357E+01  7.068339951E-04       11
        1       89  26629.04120 -1.104545770E+00  6.999519784E-02 -8.736403979E-01 -2.959555560E-02 -4.071966342E+01  1.225281427E-04       11
        2       89  26629.04120 -7.930493435E+00  5.579328810E-01 -3.296320270E+00 -6.121030484E-02  2.147131993E+01  7.068339951E-04       11
        1       90     29.84200  2.185534201E-01  3.446362497E-04  8.640837560E-01  6.681577269E-02 -4.071967946E+01  1.225205982E-04       11
        2       90     29.84200  4.806514373E+00 -6.311652670E-02  4.577194103E+00  3.309796270E-01  2.146929807E+01  7.068264461E-04       11
        1       90  13359.13123  5.052918532E+00 -9.264693969E-02 -5.329710801E+00 -4.024697346E-01 -4.121822076E+01  1.104904035E-04       11
        2       90  13359.13123  8.719880931E+00 -1.405958752E-01 -1.810978560E+00 -1.455323505E-01  1.848739594E+01  7.125444421E-04       11
        1       90  26629.04120  9.024716063E+00 -6.662515628E-01 -1.124512382E+01 -1.791936325E-01 -4.166429594E+01  1.104904035E-04       11
        2       90  26629.04120  2.436645294E+00 -1.863851492E-01 -5.555497788E+00 -9.319997053E-02  1.555635304E+01  7.125444421E-04       11
        1       91     29.84200 -7.283524945E+00  1.221362998E-01  1.596179246E+01  1.150288456E+00 -4.167418325E+01  1.104828571E-04       11
        2       91     29.84200 -2.348597756E+00  4.064835417E-02  7.895507441E+00  5.686868214E-01  1.555452875E+01  7.125368911E-04       11
        1       91  13359.13123 -3.548918626E+00  4.475482967E-02 -5.274620589E+00 -3.903300163E-01 -4.212779483E+01  9.819324557E-05       11
        2       91  13359.13123  1.817784742E+00 -4.235009408E-02 -1.047132818E+00 -8.855795547E-02  1.255872537E+01  7.165001885E-04       11
        1       91  26629.04120 -7.406767185E+00  5.163202194E-01  5.498826740E-01  4.176585387E-03 -4.251576485E+01  9.819324557E-05       11
        2       91  26629.04120  4.416017402E+00 -3.350327402E-01 -2.415419014E+00 -4.510551546E-02  9.610849377E+00  7.165001885E-04       11
        1       92     29.84200  4.201097902E+00 -4.843891614E-02 -4.366363140E-01 -3.562415520E-02 -4.251707351E+01  9.818569724E-05       11
        2       92     29.84200 -4.095678781E+00  7.545616801E-02  3.494780315E+00  2.509684208E-01  9.609972015E+00  7.164926355E-04       11
        1       92  13359.13123  7.416430257E+00 -1.165357576E-01  1.146425220E+01  8.127494341E-01 -4.292416877E+01  8.567219224E-05       11
        2       92  13359.13123 -1.882851272E-01 -3.916874580E-03  2.710587378E+00  1.811071773E-01  6.599532705E+00  7.186839581E-04       11
        1       92  26629.04120 -5.055486164E+00  3.544043653E-01  7.233605027E-01 -4.771694124E-03 -4.325992554E+01  8.567219224E-05       11
        2       92  26629.04120 -7.540391617E+00  5.283777528E-01 -2.865883006E+00 -5.460292295E-02  3.644099066E+00  7.186839581E-04       11
        1       93     29.84200  2.983283875E+00 -4.080293522E-02 -1.356428117E+00 -9.376680139E-02 -4.326058101E+01  8.566464202E-05       11
        2       93     29.84200  4.447308950E+00 -5.566674425E-02  3.974666898E+00  2.874684070E-01  3.642412189E+00  7.186764031E-04       11
        1       93  13359.13123  7.708943651E+00 -1.317362165E-01 -2.949861832E+00 -2.313984845E-01 -4.360653083E+01  7.295564853E-05       11
        2       93  13359.13123  8.336897439E+00 -1.328583325E-01 -1.269897931E+00 -1.066932922E-01  6.171399606E-01  7.190853497E-04       11
        1       93  26629.04120  9.609394783E+00 -7.066078085E-01 -1.115878205E+01 -1.795276931E-01 -4.389727058E+01  7.295564853E-05       11
        2       93  26629.04120 -3.195007583E-01  1.273218554E-02 -5.605206368E+00 -9.432843383E-02 -2.339583475E+00  7.190853497E-04       11
        1       94     29.84200 -7.590965724E+00  1.242351269E-01  1.574564724E+01  1.135866480E+00 -4.390730082E+01  7.294809642E-05       11
        2       94     29.84200 -3.742467454E-01  1.022270625E-02  7.943639822E+00  5.724234600E-01 -2.341205394E+00  7.190777927E-04       11
        1       94  13359.13123 -3.433680488E+00  4.042012981E-02 -7.160912824E+00 -5.270546738E-01 -4.420391429E+01  6.006805659E-05       11
        2       94  13359.13123  3.753204750E+00 -7.174103250E-02 -1.621388016E+00 -1.300823675E-01 -5.359543146E+00  7.177003232E-04       11
        1       94  26629.04120 -3.832724527E+00  2.578040741E-01 -1.123114000E+00 -2.046425928E-02 -4.443536671E+01  6.006805659E-05       11
        2       94  26629.04120  6.198111058E+00 -4.624412334E-01 -2.820239474E+00 -5.098634224E-02 -8.313047324E+00  7.177003232E-04       11
        1       95     29.84200  1.627452011E+00 -8.360570113E-03  1.969291628E+00  1.373860953E-01 -4.443573904E+01  6.006050259E-05       11
        2       95     29.84200 -5.294300262E+00  9.205881062E-02  4.080720057E+00  2.930433361E-01 -8.314637004E+00  7.176927642E-04       11
        1       95  13359.13123  4.629462710E+00 -7.366724763E-02  1.071280043E+01  7.597144690E-01 -4.467756331E+01  4.704603458E-05       11
        2       95  13359.13123 -1.323587928E+00  1.145478948E-02  2.645591307E+00  1.767080071E-01 -1.132531705E+01  7.145363122E-04       11
        1       95  26629.04120 -8.175781940E+00  5.781041715E-01  2.051450888E+00  1.640108613E-02 -4.485371809E+01  4.704603458E-05       11
        2       95  26629.04120 -6.239650076E+00  4.333736645E-01 -2.463478983E+00 -4.833220315E-02 -1.426395697E+01  7.145363122E-04       11
        1       96     29.84200  5.112781385E+00 -7.118484555E-02 -3.172610909E+00 -2.254905441E-01 -4.485571047E+01  4.703847869E-05       11
        2       96     29.84200  3.455304985E+00 -3.893815301E-02  3.417020649E+00  2.471316105E-01 -1.426503610E+01  7.145287513E-04       11
        1       96  13359.13123  9.578536992E+00 -1.579144324E-01 -2.722964702E-01 -3.857047462E-02 -4.504340242E+01  3.391926027E-05       11
        2       96  13359.13123  7.325623794E+00 -1.160819315E-01 -6.238651169E-01 -6.024053792E-02 -1.726512568E+01  7.096106790E-04       11
        1       96  26629.04120  8.194030546E+00 -6.028216358E-01 -1.055973331E+01 -1.720874785E-01 -4.517169085E+01  3.391926027E-05       11
        2       96  26629.04120 -3.038030122E+00  2.086170944E-01 -5.541598465E+00 -9.377221381E-02 -2.018176614E+01  7.096106790E-04       11
        1       97     29.84200 -6.489055388E+00  1.051164186E-01  1.480513751E+01  1.069200188E+00 -4.518014738E+01  3.391170250E-05       11
        2       97     29.84200  1.543129160E+00 -1.860568972E-02  7.830338827E+00  5.645422168E-01 -2.018354913E+01  7.096031161E-04       11
        1       97  13359.13123 -1.916724053E+00  1.514748492E-02 -8.611010920E+00 -6.325799534E-01 -4.531201931E+01  2.071270134E-05       11
        2       97  13359.13123  5.626569222E+00 -9.946714220E-02 -2.107718045E+00 -1.653281818E-01 -2.315842998E+01  7.029463780E-04       11
        1       97  26629.04120  4.938263768E-01 -5.413676009E-02 -3.004615986E+00 -4.866983645E-02 -4.538242814E+01  2.071270134E-05       11
        2       97  26629.04120  6.998904561E+00 -5.189143038E-01 -3.280469282E+00 -5.778031565E-02 -2.605147963E+01  7.029463780E-04       11
        1       98     29.84200 -1.428663174E+00  3.783103241E-02  4.646823677E+00  3.302723252E-01 -4.538303873E+01  2.070514168E-05       11
        2       98     29.84200 -5.787294269E+00  9.772912244E-02  4.740754704E+00  3.405141175E-01 -2.605354672E+01  7.029388131E-04       11
        1       98  13359.13123  1.517327905E+00 -2.705037238E-02  9.299236133E+00  6.588793838E-01 -4.545649832E+01  7.462214942E-06       11
        2       98  13359.13123 -1.743191793E+00  1.588435575E-02  2.449016817E+00  1.628216848E-01 -2.899742021E+01  6.945746169E-04       11
        1       98  26629.04120 -9.968411922E+00  7.054958949E-01  3.069712129E+00  3.323815607E-02 -4.546953289E+01  7.462214942E-06       11
