 # DUMP format #2, bez=mcbxh.1r1       , number of particles=           2
 # dump period=         100 , first turn=           1 , last turn=          -1
 # ID turn s[m] x[mm] xp[mrad] y[mm] yp[mrad] z[mm] dE/E[1] ktrack
        1    22401  13359.13123  3.637364573E+00 -6.504118117E-02  7.014477922E-01  3.633873062E-02  4.469124322E+01 -2.809243988E-05       11
        2    22401  13359.13123  3.637383190E+00 -6.504144881E-02  7.014481658E-01  3.633875745E-02  4.469124319E+01 -2.809245433E-05       11
        1    22401  26629.04120 -4.078989480E-01  1.520454227E-02 -3.531415133E+00 -6.339942173E-02  4.481933685E+01 -2.809243988E-05       11
        2    22401  26629.04120 -4.079036854E-01  1.520489891E-02 -3.531415156E+00 -6.339942235E-02  4.481933688E+01 -2.809245433E-05       11
        1    22501     29.84200 -3.455133322E-01  1.537097571E-02  4.882403473E+00  3.520428138E-01  3.579537646E+00 -2.658265725E-04       11
        2    22501     29.84200 -3.454903579E-01  1.537063654E-02  4.882402949E+00  3.520427758E-01  3.579535199E+00 -2.658265754E-04       11
        1    22501  13359.13123  3.592643984E+00 -6.444700932E-02  8.879240994E-01  4.977698096E-02  4.690764591E+00 -2.645090696E-04       11
        2    22501  13359.13123  3.592664938E+00 -6.444731582E-02  8.879248383E-01  4.977703418E-02  4.690762142E+00 -2.645090732E-04       11
        1    22501  26629.04120 -3.941252698E-01  1.412110451E-02 -3.493185883E+00 -6.288781898E-02  5.796010495E+00 -2.645090696E-04       11
        2    22501  26629.04120 -3.941243234E-01  1.412105130E-02 -3.493185720E+00 -6.288781697E-02  5.796008064E+00 -2.645090732E-04       11
        1    22601     29.84200 -3.600261781E-01  1.549463855E-02  4.923577259E+00  3.549657201E-01 -4.272833499E+01 -7.764814753E-05       11
        2    22601     29.84200 -3.600025535E-01  1.549428699E-02  4.923577063E+00  3.549657056E-01 -4.272833602E+01 -7.764813388E-05       11
        1    22601  13359.13123  3.593348584E+00 -6.442158214E-02  7.441075762E-01  3.941381008E-02 -4.239303914E+01 -9.005978182E-05       11
        2    22601  13359.13123  3.593370932E+00 -6.442191165E-02  7.441082390E-01  3.941385797E-02 -4.239304025E+01 -9.005976847E-05       11
        1    22601  26629.04120 -3.959993102E-01  1.429650562E-02 -3.521446163E+00 -6.326138850E-02 -4.200884855E+01 -9.005978182E-05       11
        2    22601  26629.04120 -3.959940926E-01  1.429614453E-02 -3.521445796E+00 -6.326138327E-02 -4.200884972E+01 -9.005976847E-05       11
        1    22701     29.84200 -3.510372784E-01  1.520066236E-02  5.006105903E+00  3.608435002E-01 -2.289700323E+01  2.310413693E-04       11
        2    22701     29.84200 -3.510139887E-01  1.520031499E-02  5.006106132E+00  3.608435166E-01 -2.289700118E+01  2.310413787E-04       11
        1    22701  13359.13123  3.616932066E+00 -6.468609499E-02  4.901218250E-01  2.111786633E-02 -2.386338427E+01  2.240356117E-04       11
        2    22701  13359.13123  3.616954506E+00 -6.468642578E-02  4.901220407E-01  2.111788207E-02 -2.386338228E+01  2.240356217E-04       11
        1    22701  26629.04120 -4.111703262E-01  1.548601507E-02 -3.569654026E+00 -6.390066406E-02 -2.477718259E+01  2.240356117E-04       11
        2    22701  26629.04120 -4.111640550E-01  1.548557827E-02 -3.569653677E+00 -6.390065878E-02 -2.477718064E+01  2.240356217E-04       11
        1    22801     29.84200 -3.482225286E-01  1.517716322E-02  5.004216518E+00  3.607183222E-01  3.253681253E+01  1.843815188E-04       11
        2    22801     29.84200 -3.481992187E-01  1.517681579E-02  5.004216621E+00  3.607183295E-01  3.253681459E+01  1.843815089E-04       11
        1    22801  13359.13123  3.618831940E+00 -6.471878694E-02  5.220261796E-01  2.341844231E-02  3.174925421E+01  1.938022058E-04       11
        2    22801  13359.13123  3.618854333E+00 -6.471911689E-02  5.220262093E-01  2.341844452E-02  3.174925629E+01  1.938021965E-04       11
        1    22801  26629.04120 -4.135101398E-01  1.564942776E-02 -3.559353467E+00 -6.375612258E-02  3.096038290E+01  1.938022058E-04       11
        2    22801  26629.04120 -4.135042037E-01  1.564901513E-02 -3.559353367E+00 -6.375612104E-02  3.096038503E+01  1.938021965E-04       11
        1    22901     29.84200 -3.773823177E-01  1.577879418E-02  4.925318704E+00  3.551046737E-01  3.788664732E+01 -1.447514764E-04       11
        2    22901     29.84200 -3.773579085E-01  1.577842767E-02  4.925318367E+00  3.551046493E-01  3.788664619E+01 -1.447514907E-04       11
        1    22901  13359.13123  3.573469683E+00 -6.413346863E-02  7.907209194E-01  4.277929036E-02  3.847914626E+01 -1.335066652E-04       11
        2    22901  13359.13123  3.573493333E+00 -6.413382091E-02  7.907212841E-01  4.277931659E-02  3.847914518E+01 -1.335066798E-04       11
        1    22901  26629.04120 -4.055622287E-01  1.496404936E-02 -3.502021206E+00 -6.298287240E-02  3.904291051E+01 -1.335066652E-04       11
        2    22901  26629.04120 -4.055520087E-01  1.496332714E-02 -3.502021192E+00 -6.298287243E-02  3.904290949E+01 -1.335066798E-04       11
        1    23001     29.84200 -4.071829266E-01  1.628417778E-02  4.894203291E+00  3.528833762E-01 -1.508392499E+01 -2.500084857E-04       11
        2    23001     29.84200 -4.071581885E-01  1.628380301E-02  4.894202838E+00  3.528833433E-01 -1.508392762E+01 -2.500084822E-04       11
        1    23001  13359.13123  3.535553324E+00 -6.360142245E-02  8.820437786E-01  4.936042518E-02 -1.403329748E+01 -2.542649330E-04       11
        2    23001  13359.13123  3.535577946E+00 -6.360179306E-02  8.820444624E-01  4.936047445E-02 -1.403330015E+01 -2.542649302E-04       11
        1    23001  26629.04120 -4.084877626E-01  1.512117701E-02 -3.484125705E+00 -6.274439486E-02 -1.297039722E+01 -2.542649330E-04       11
        2    23001  26629.04120 -4.084722729E-01  1.512007393E-02 -3.484125529E+00 -6.274439260E-02 -1.297039990E+01 -2.542649302E-04       11
        1    23101     29.84200 -4.140664262E-01  1.625032309E-02  4.960578495E+00  3.576017045E-01 -4.451940388E+01  3.275455554E-05       11
        2    23101     29.84200 -4.140423835E-01  1.624995636E-02  4.960578428E+00  3.576016993E-01 -4.451940390E+01  3.275457171E-05       11
        1    23101  13359.13123  3.547350377E+00 -6.370879211E-02  6.598629617E-01  3.335121078E-02 -4.464701769E+01  1.974680763E-05       11
        2    23101  13359.13123  3.547374656E+00 -6.370915916E-02  6.598635679E-01  3.335125465E-02 -4.464701780E+01  1.974682378E-05       11
        1    23101  26629.04120 -4.236633322E-01  1.628952892E-02 -3.527619215E+00 -6.332127536E-02 -4.471663693E+01  1.974680763E-05       11
        2    23101  26629.04120 -4.236450617E-01  1.628822485E-02 -3.527618792E+00 -6.332126921E-02 -4.471663711E+01  1.974682378E-05       11
        1    23201     29.84200 -4.007665050E-01  1.592866118E-02  5.028841396E+00  3.624689729E-01 -5.067275577E+00  2.667029880E-04       11
        2    23201     29.84200 -4.007428536E-01  1.592830009E-02  5.028841745E+00  3.624689978E-01 -5.067272883E+00  2.667029919E-04       11
        1    23201  13359.13123  3.569361692E+00 -6.396574124E-02  4.620386832E-01  1.910266844E-02 -6.188780772E+00  2.649389524E-04       11
        2    23201  13359.13123  3.569385455E+00 -6.396610004E-02  4.620388639E-01  1.910268171E-02 -6.188778113E+00  2.649389571E-04       11
        1    23201  26629.04120 -4.375882335E-01  1.737144185E-02 -3.564051191E+00 -6.380326104E-02 -7.271585100E+00  2.649389524E-04       11
        2    23201  26629.04120 -4.375702299E-01  1.737015718E-02 -3.564050777E+00 -6.380325473E-02 -7.271582461E+00  2.649389571E-04       11
        1    23301     29.84200 -4.092275572E-01  1.614186102E-02  4.994328745E+00  3.600219833E-01  4.241941120E+01  8.924406459E-05       11
        2    23301     29.84200 -4.092037240E-01  1.614149687E-02  4.994328914E+00  3.600219954E-01  4.241941250E+01  8.924404988E-05       11
        1    23301  13359.13123  3.555666344E+00 -6.380378111E-02  6.015308798E-01  2.915403796E-02  4.202831252E+01  1.015566304E-04       11
        2    23301  13359.13123  3.555690463E+00 -6.380414608E-02  6.015308954E-01  2.915403917E-02  4.202831387E+01  1.015566160E-04       11
        1    23301  26629.04120 -4.357297536E-01  1.718785876E-02 -3.531225581E+00 -6.335416533E-02  4.162061948E+01  1.015566304E-04       11
        2    23301  26629.04120 -4.357109099E-01  1.718651323E-02 -3.531225440E+00 -6.335416315E-02  4.162062089E+01  1.015566160E-04       11
        1    23401     29.84200 -4.439614354E-01  1.682771682E-02  4.918082846E+00  3.545956415E-01  2.462908549E+01 -2.237097922E-04       11
        2    23401     29.84200 -4.439380110E-01  1.682735602E-02  4.918082578E+00  3.545956220E-01  2.462908335E+01 -2.237098032E-04       11
        1    23401  13359.13123  3.501043395E+00 -6.306651099E-02  8.564398304E-01  4.752306701E-02  2.555707932E+01 -2.162071435E-04       11
        2    23401  13359.13123  3.501067935E+00 -6.306688620E-02  8.564401397E-01  4.752308925E-02  2.555707720E+01 -2.162071552E-04       11
        1    23401  26629.04120 -4.417646523E-01  1.751260699E-02 -3.477918279E+00 -6.263705358E-02  2.646267387E+01 -2.162071435E-04       11
        2    23401  26629.04120 -4.417411335E-01  1.751092283E-02 -3.477918254E+00 -6.263705342E-02  2.646267180E+01 -2.162071552E-04       11
        1    23501     29.84200 -4.668576042E-01  1.716779663E-02  4.919148992E+00  3.546624995E-01 -3.106206323E+01 -1.899557185E-04       11
        2    23501     29.84200 -4.668355738E-01  1.716745402E-02  4.919148643E+00  3.546624742E-01 -3.106206557E+01 -1.899557081E-04       11
        1    23501  13359.13123  3.479195878E+00 -6.273266129E-02  8.377827850E-01  4.617811324E-02 -3.025865975E+01 -1.989481952E-04       11
        2    23501  13359.13123  3.479219583E+00 -6.273302682E-02  8.377833888E-01  4.617815677E-02 -3.025866214E+01 -1.989481855E-04       11
        1    23501  26629.04120 -4.581005009E-01  1.868261499E-02 -3.482560414E+00 -6.269963510E-02 -2.942440323E+01 -1.989481952E-04       11
        2    23501  26629.04120 -4.580735062E-01  1.868067870E-02 -3.482560218E+00 -6.269963248E-02 -2.942440566E+01 -1.989481855E-04       11
        1    23601     29.84200 -4.631969099E-01  1.695447613E-02  5.000940102E+00  3.604825349E-01 -3.854454149E+01  1.378917814E-04       11
        2    23601     29.84200 -4.631761818E-01  1.695415133E-02  5.000940173E+00  3.604825396E-01 -3.854454033E+01  1.378917976E-04       11
        1    23601  13359.13123  3.501487434E+00 -6.297764944E-02  5.739765711E-01  2.717123032E-02 -3.911518908E+01  1.264651963E-04       11
        2    23601  13359.13123  3.501509504E+00 -6.297799136E-02  5.739771177E-01  2.717126994E-02 -3.911518800E+01  1.264652128E-04       11
        1    23601  26629.04120 -4.795362432E-01  2.032294892E-02 -3.533940641E+00 -6.338260361E-02 -3.962580948E+01  1.264651963E-04       11
        2    23601  26629.04120 -4.795083349E-01  2.032094599E-02 -3.533940156E+00 -6.338259645E-02 -3.962580847E+01  1.264652128E-04       11
        1    23701     29.84200 -4.513729028E-01  1.671181930E-02  5.042810867E+00  3.634748265E-01  1.369152050E+01  2.552104883E-04       11
        2    23701     29.84200 -4.513521287E-01  1.671149395E-02  5.042811312E+00  3.634748585E-01  1.369152346E+01  2.552104851E-04       11
        1    23701  13359.13123  3.517685560E+00 -6.317936757E-02  4.682869623E-01  1.956043143E-02  1.261247744E+01  2.590469677E-04       11
        2    23701  13359.13123  3.517707386E+00 -6.317970529E-02  4.682871016E-01  1.956044176E-02  1.261248039E+01  2.590469654E-04       11
        1    23701  26629.04120 -4.864799960E-01  2.086854725E-02 -3.551517712E+00 -6.361165393E-02  1.155402494E+01  2.590469677E-04       11
        2    23701  26629.04120 -4.864527162E-01  2.086658989E-02 -3.551517255E+00 -6.361164693E-02  1.155402790E+01  2.590469654E-04       11
        1    23801     29.84200 -4.711598747E-01  1.715008428E-02  4.982746387E+00  3.592082498E-01  4.493169745E+01 -2.075821571E-05       11
        2    23801     29.84200 -4.711396725E-01  1.714976670E-02  4.982746616E+00  3.592082662E-01  4.493169765E+01 -2.075823349E-05       11
        1    23801  13359.13123  3.486116334E+00 -6.277400768E-02  6.889150579E-01  3.545783204E-02  4.500167438E+01 -7.648964660E-06       11
        2    23801  13359.13123  3.486138349E+00 -6.277434993E-02  6.889150256E-01  3.545782982E-02  4.500167463E+01 -7.648982368E-06       11
        1    23801  26629.04120 -4.892103958E-01  2.098114655E-02 -3.502245462E+00 -6.294103242E-02  4.504528722E+01 -7.648964660E-06       11
        2    23801  26629.04120 -4.891812451E-01  2.097905338E-02 -3.502245314E+00 -6.294103008E-02  4.504528754E+01 -7.648982368E-06       11
        1    23901     29.84200 -5.025847509E-01  1.775978206E-02  4.921297499E+00  3.548321861E-01  7.037869210E+00 -2.635212404E-04       11
        2    23901     29.84200 -5.025667622E-01  1.775949559E-02  4.921297323E+00  3.548321734E-01  7.037866283E+00 -2.635212455E-04       11
        1    23901  13359.13123  3.434243456E+00 -6.205072016E-02  8.880914017E-01  4.981165233E-02  8.138443761E+00 -2.611753822E-04       11
        2    23901  13359.13123  3.434264366E+00 -6.205104896E-02  8.880916158E-01  4.981166774E-02  8.138440843E+00 -2.611753882E-04       11
        1    23901  26629.04120 -5.091959084E-01  2.233441482E-02 -3.461451470E+00 -6.239378107E-02  9.229927172E+00 -2.611753822E-04       11
        2    23901  26629.04120 -5.091635200E-01  2.233208599E-02 -3.461451448E+00 -6.239378088E-02  9.229924274E+00 -2.611753882E-04       11
        1    24001     29.84200 -5.134789938E-01  1.785780211E-02  4.955074366E+00  3.572269836E-01 -4.155961504E+01 -9.697424565E-05       11
        2    24001     29.84200 -5.134634335E-01  1.785755022E-02  4.955074138E+00  3.572269670E-01 -4.155961658E+01 -9.697422959E-05       11
        1    24001  13359.13123  3.434182952E+00 -6.200485912E-02  7.627144317E-01  4.077593225E-02 -4.114342910E+01 -1.090407756E-04       11
        2    24001  13359.13123  3.434201398E+00 -6.200515266E-02  7.627149530E-01  4.077596987E-02 -4.114343072E+01 -1.090407600E-04       11
        1    24001  26629.04120 -5.326213558E-01  2.406204077E-02 -3.487324554E+00 -6.273924958E-02 -4.068076781E+01 -1.090407756E-04       11
        2    24001  26629.04120 -5.325878597E-01  2.405963028E-02 -3.487324327E+00 -6.273924640E-02 -4.068076950E+01 -1.090407600E-04       11
        1    24101     29.84200 -5.009382924E-01  1.751453190E-02  5.039336705E+00  3.632288604E-01 -2.579907218E+01  2.198274871E-04       11
        2    24101     29.84200 -5.009237450E-01  1.751429424E-02  5.039336898E+00  3.632288740E-01 -2.579906988E+01  2.198274999E-04       11
        1    24101  13359.13123  3.463363955E+00 -6.235070030E-02  5.009002176E-01  2.191433142E-02 -2.671740819E+01  2.119855377E-04       11
        2    24101  13359.13123  3.463380506E+00 -6.235096580E-02  5.009007064E-01  2.191436692E-02 -2.671740596E+01  2.119855512E-04       11
        1    24101  26629.04120 -5.520958777E-01  2.556436160E-02 -3.538332049E+00 -6.341896100E-02 -2.758139668E+01  2.119855377E-04       11
        2    24101  26629.04120 -5.520628334E-01  2.556198303E-02 -3.538331514E+00 -6.341895302E-02 -2.758139451E+01  2.119855512E-04       11
        1    24201     29.84200 -4.968663640E-01  1.745754833E-02  5.047126492E+00  3.637967336E-01  3.005152345E+01  1.987785311E-04       11
        2    24201     29.84200 -4.968515809E-01  1.745730732E-02  5.047127009E+00  3.637967708E-01  3.005152610E+01  1.987785202E-04       11
        1    24201  13359.13123  3.467327557E+00 -6.240823176E-02  5.075698649E-01  2.239739702E-02  2.920437963E+01  2.074685171E-04       11
        2    24201  13359.13123  3.467344376E+00 -6.240850107E-02  5.075699440E-01  2.239740302E-02  2.920438232E+01  2.074685070E-04       11
        1    24201  26629.04120 -5.534633927E-01  2.566527535E-02 -3.533042418E+00 -6.334040426E-02  2.835905770E+01  2.074685171E-04       11
        2    24201  26629.04120 -5.534304654E-01  2.566290544E-02 -3.533041954E+00 -6.334039709E-02  2.835906041E+01  2.074685070E-04       11
        1    24301     29.84200 -5.215606568E-01  1.800243441E-02  4.972792095E+00  3.585125128E-01  3.964220291E+01 -1.271936915E-04       11
        2    24301     29.84200 -5.215479852E-01  1.800222446E-02  4.972792392E+00  3.585125341E-01  3.964220176E+01 -1.271937093E-04       11
        1    24301  13359.13123  3.422222699E+00 -6.180631987E-02  7.697104356E-01  4.128698845E-02  4.016057066E+01 -1.154693596E-04       11
        2    24301  13359.13123  3.422238698E+00 -6.180657847E-02  7.697103169E-01  4.128698001E-02  4.016056958E+01 -1.154693776E-04       11
        1    24301  26629.04120 -5.671075975E-01  2.654759157E-02 -3.476023691E+00 -6.256685400E-02  4.064981172E+01 -1.154693596E-04       11
        2    24301  26629.04120 -5.670731244E-01  2.654510855E-02 -3.476023558E+00 -6.256685184E-02  4.064981071E+01 -1.154693776E-04       11
        1    24401     29.84200 -5.420997959E-01  1.839746573E-02  4.936465850E+00  3.559209735E-01 -1.179071114E+01 -2.563859625E-04       11
        2    24401     29.84200 -5.420905453E-01  1.839730618E-02  4.936465784E+00  3.559209687E-01 -1.179071434E+01 -2.563859597E-04       11
        1    24401  13359.13123  3.386532350E+00 -6.129248935E-02  8.799310974E-01  4.923050083E-02 -1.071423407E+01 -2.596590814E-04       11
        2    24401  13359.13123  3.386545715E+00 -6.129271004E-02  8.799311996E-01  4.923050819E-02 -1.071423729E+01 -2.596590795E-04       11
        1    24401  26629.04120 -5.937304998E-01  2.841802403E-02 -3.453873729E+00 -6.227008603E-02 -9.629001728E+00 -2.596590814E-04       11
        2    24401  26629.04120 -5.936953582E-01  2.841549045E-02 -3.453873707E+00 -6.227008576E-02 -9.629004966E+00 -2.596590795E-04       11
        1    24501     29.84200 -5.393869068E-01  1.824051008E-02  4.998234525E+00  3.603110416E-01 -4.477760494E+01  1.253383714E-05       11
        2    24501     29.84200 -5.393801921E-01  1.824038768E-02  4.998234411E+00  3.603110332E-01 -4.477760521E+01  1.253385620E-05       11
        1    24501  13359.13123  3.408501817E+00 -6.154703618E-02  6.685340278E-01  3.399669815E-02 -4.482017794E+01 -5.272272536E-07       11
        2    24501  13359.13123  3.408511859E+00 -6.154720780E-02  6.685344780E-01  3.399673070E-02 -4.482017831E+01 -5.272082884E-07       11
        1    24501  26629.04120 -6.176129504E-01  3.021701073E-02 -3.496745592E+00 -6.284268739E-02 -4.480597458E+01 -5.272272536E-07       11
        2    24501  26629.04120 -6.175787835E-01  3.021454568E-02 -3.496745328E+00 -6.284268360E-02 -4.480597502E+01 -5.272082884E-07       11
        1    24601     29.84200 -5.240465643E-01  1.788349872E-02  5.070385974E+00  3.654563695E-01 -8.468135551E+00  2.636349692E-04       11
        2    24601     29.84200 -5.240400360E-01  1.788337867E-02  5.070386259E+00  3.654563897E-01 -8.468132416E+00  2.636349753E-04       11
        1    24601  13359.13123  3.437287062E+00 -6.190232314E-02  4.537283746E-01  1.852289821E-02 -9.575629205E+00  2.608611761E-04       11
        2    24601  13359.13123  3.437295952E+00 -6.190247765E-02  4.537287996E-01  1.852292914E-02 -9.575626103E+00  2.608611831E-04       11
        1    24601  26629.04120 -6.299180606E-01  3.118693475E-02 -3.538877276E+00 -6.340576997E-02 -1.064155052E+01  2.608611761E-04       11
        2    24601  26629.04120 -6.298846104E-01  3.118452109E-02 -3.538876719E+00 -6.340576161E-02 -1.064154745E+01  2.608611831E-04       11
        1    24701     29.84200 -5.293922497E-01  1.803871085E-02  5.043158335E+00  3.635310428E-01  4.114335144E+01  1.081027671E-04       11
        2    24701     29.84200 -5.293861147E-01  1.803859692E-02  5.043158911E+00  3.635310842E-01  4.114335314E+01  1.081027501E-04       11
        1    24701  13359.13123  3.424838830E+00 -6.174979217E-02  5.716010865E-01  2.701662870E-02  4.067354647E+01  1.200401074E-04       11
        2    24701  13359.13123  3.424847935E+00 -6.174994990E-02  5.716010753E-01  2.701662820E-02  4.067354824E+01  1.200400909E-04       11
        1    24701  26629.04120 -6.319869974E-01  3.129566989E-02 -3.511027800E+00 -6.302340084E-02  4.018950933E+01  1.200401074E-04       11
        2    24701  26629.04120 -6.319532809E-01  3.129323691E-02 -3.511027362E+00 -6.302339401E-02  4.018951116E+01  1.200400909E-04       11
        1    24801     29.84200 -5.494677652E-01  1.851754635E-02  4.967704558E+00  3.581639879E-01  2.742941054E+01 -2.119655654E-04       11
        2    24801     29.84200 -5.494651987E-01  1.851748632E-02  4.967704938E+00  3.581640153E-01  2.742940810E+01 -2.119655794E-04       11
        1    24801  13359.13123  3.377026324E+00 -6.109930365E-02  8.304897786E-01  4.567337905E-02  2.830732669E+01 -2.036594275E-04       11
        2    24801  13359.13123  3.377033219E+00 -6.109942867E-02  8.304895468E-01  4.567336247E-02  2.830732431E+01 -2.036594422E-04       11
        1    24801  26629.04120 -6.545734874E-01  3.282593461E-02 -3.455578102E+00 -6.227294282E-02  2.916109882E+01 -2.036594275E-04       11
        2    24801  26629.04120 -6.545401393E-01  3.282352618E-02 -3.455577992E+00 -6.227294093E-02  2.916109648E+01 -2.036594422E-04       11
        1    24901     29.84200 -5.556483392E-01  1.862979260E-02  4.963475621E+00  3.578544694E-01 -2.850968698E+01 -2.036470950E-04       11
        2    24901     29.84200 -5.556493668E-01  1.862978677E-02  4.963475664E+00  3.578544724E-01 -2.850968984E+01 -2.036470836E-04       11
        1    24901  13359.13123  3.367256438E+00 -6.094050318E-02  8.323717842E-01  4.580917108E-02 -2.764950535E+01 -2.118877442E-04       11
        2    24901  13359.13123  3.367259787E+00 -6.094057507E-02  8.323717825E-01  4.580917098E-02 -2.764950826E+01 -2.118877336E-04       11
        1    24901  26629.04120 -6.788472439E-01  3.457384941E-02 -3.455312950E+00 -6.226842960E-02 -2.676171761E+01 -2.118877442E-04       11
        2    24901  26629.04120 -6.788157770E-01  3.457157453E-02 -3.455312920E+00 -6.226842915E-02 -2.676172057E+01 -2.118877336E-04       11
        1    25001     29.84200 -5.419432348E-01  1.827679586E-02  5.043553239E+00  3.635533003E-01 -4.016586159E+01  1.201460638E-04       11
        2    25001     29.84200 -5.419460589E-01  1.827681688E-02  5.043553212E+00  3.635532982E-01 -4.016586040E+01  1.201460828E-04       11
        1    25001  13359.13123  3.405437385E+00 -6.142047209E-02  5.695186558E-01  2.686886524E-02 -4.066149099E+01  1.082787772E-04       11
        2    25001  13359.13123  3.405437678E+00 -6.142049839E-02  5.695190452E-01  2.686889343E-02 -4.066148988E+01  1.082787966E-04       11
        1    25001  26629.04120 -6.980608073E-01  3.605981490E-02 -3.508817693E+00 -6.298500829E-02 -4.109691243E+01  1.082787772E-04       11
        2    25001  26629.04120 -6.980313966E-01  3.605768688E-02 -3.508817407E+00 -6.298500411E-02 -4.109691141E+01  1.082787966E-04       11
        1    25101     29.84200 -5.309174894E-01  1.803574730E-02  5.089972661E+00  3.668703931E-01  1.039913354E+01  2.607748360E-04       11
        2    25101     29.84200 -5.309198723E-01  1.803576141E-02  5.089973011E+00  3.668704180E-01  1.039913704E+01  2.607748334E-04       11
        1    25101  13359.13123  3.425021901E+00 -6.166761337E-02  4.410275436E-01  1.761326685E-02  9.297808362E+00  2.636278549E-04       11
        2    25101  13359.13123  3.425022058E+00 -6.166763791E-02  4.410278866E-01  1.761329186E-02  9.297811870E+00  2.636278533E-04       11
        1    25101  26629.04120 -7.036175732E-01  3.651104577E-02 -3.534343389E+00 -6.332725664E-02  8.220473797E+00  2.636278549E-04       11
        2    25101  26629.04120 -7.035882650E-01  3.650892519E-02 -3.534342848E+00 -6.332724848E-02  8.220477305E+00  2.636278533E-04       11
        1    25201     29.84200 -5.407010051E-01  1.831614511E-02  5.033760478E+00  3.628796803E-01  4.506110307E+01 -7.108458955E-07       11
        2    25201     29.84200 -5.407050355E-01  1.831618468E-02  5.033761110E+00  3.628797257E-01  4.506110348E+01 -7.108667087E-07       11
        1    25201  13359.13123  3.398032267E+00 -6.132273387E-02  6.478330061E-01  3.251422320E-02  4.504694068E+01  1.241608393E-05       11
        2    25201  13359.13123  3.398031796E+00 -6.132274844E-02  6.478328778E-01  3.251421425E-02  4.504694118E+01  1.241606325E-05       11
        1    25201  26629.04120 -7.107944040E-01  3.695513634E-02 -3.488603017E+00 -6.270430139E-02  4.500767758E+01  1.241608393E-05       11
        2    25201  26629.04120 -7.107656159E-01  3.695305272E-02 -3.488602627E+00 -6.270429522E-02  4.500767816E+01  1.241606325E-05       11
        1    25301     29.84200 -5.491534883E-01  1.859167840E-02  4.970424723E+00  3.583710163E-01  1.038344984E+01 -2.597108229E-04       11
        2    25301     29.84200 -5.491615595E-01  1.859178022E-02  4.970425196E+00  3.583710504E-01  1.038344645E+01 -2.597108302E-04       11
        1    25301  13359.13123  3.360690883E+00 -6.081298277E-02  8.601288466E-01  4.781472161E-02  1.146703569E+01 -2.563735848E-04       11
        2    25301  13359.13123  3.360687236E+00 -6.081294843E-02  8.601284988E-01  4.781469668E-02  1.146703233E+01 -2.563735931E-04       11
        1    25301  26629.04120 -7.332397976E-01  3.849665715E-02 -3.443186446E+00 -6.208993993E-02  1.253872074E+01 -2.563735848E-04       11
        2    25301  26629.04120 -7.332139325E-01  3.849478253E-02 -3.443186351E+00 -6.208993819E-02  1.253871740E+01 -2.563735931E-04       11
        1    25401     29.84200 -5.416860490E-01  1.842891928E-02  5.000241574E+00  3.604850042E-01 -4.017586322E+01 -1.153569260E-04       11
        2    25401     29.84200 -5.416969415E-01  1.842906465E-02  5.000241698E+00  3.604850131E-01 -4.017586521E+01 -1.153569078E-04       11
        1    25401  13359.13123  3.379505374E+00 -6.105161854E-02  7.520482102E-01  4.002587865E-02 -3.968288034E+01 -1.270173357E-04       11
        2    25401  13359.13123  3.379498221E+00 -6.105153073E-02  7.520481268E-01  4.002587268E-02 -3.968288240E+01 -1.270173180E-04       11
        1    25401  26629.04120 -7.492896849E-01  3.969814146E-02 -3.464912041E+00 -6.237883389E-02 -3.914586820E+01 -1.270173357E-04       11
        2    25401  26629.04120 -7.492673389E-01  3.969651901E-02 -3.464912007E+00 -6.237883330E-02 -3.914587034E+01 -1.270173180E-04       11
        1    25501     29.84200 -5.233286942E-01  1.800012497E-02  5.085055150E+00  3.665273560E-01 -2.849023730E+01  2.075980992E-04       11
        2    25501     29.84200 -5.233402398E-01  1.800028039E-02  5.085055176E+00  3.665273577E-01 -2.849023475E+01  2.075981149E-04       11
        1    25501  13359.13123  3.423122241E+00 -6.161007508E-02  4.812337086E-01  2.051324764E-02 -2.935641275E+01  1.989865637E-04       11
        2    25501  13359.13123  3.423113225E+00 -6.160995956E-02  4.812340352E-01  2.051327130E-02 -2.935641025E+01  1.989865801E-04       11
        1    25501  26629.04120 -7.620282887E-01  4.072176897E-02 -3.521180151E+00 -6.313606148E-02 -3.016663785E+01  1.989865637E-04       11
        2    25501  26629.04120 -7.620077580E-01  4.072027656E-02 -3.521179871E+00 -6.313605737E-02 -3.016663543E+01  1.989865801E-04       11
        1    25601     29.84200 -5.199269979E-01  1.794067375E-02  5.096444865E+00  3.673515331E-01  2.744566705E+01  2.117567365E-04       11
        2    25601     29.84200 -5.199382181E-01  1.794082408E-02  5.096445263E+00  3.673515615E-01  2.744567023E+01  2.117567247E-04       11
        1    25601  13359.13123  3.427579449E+00 -6.166810611E-02  4.640357443E-01  1.927433173E-02  2.654485731E+01  2.196784001E-04       11
        2    25601  13359.13123  3.427570747E+00 -6.166799551E-02  4.640359801E-01  1.927434901E-02  2.654486054E+01  2.196783893E-04       11
        1    25601  26629.04120 -7.648789436E-01  4.093598836E-02 -3.524798701E+00 -6.318502941E-02  2.564913452E+01  2.196784001E-04       11
        2    25601  26629.04120 -7.648580201E-01  4.093446775E-02 -3.524798208E+00 -6.318502191E-02  2.564913780E+01  2.196783893E-04       11
        1    25701     29.84200 -5.258271868E-01  1.819619938E-02  5.022481726E+00  3.620939699E-01  4.113532952E+01 -1.093018091E-04       11
